policyID,statecode,county,eq_site_limit,hu_site_limit,fl_site_limit,fr_site_limit,tiv_2011,tiv_2012,eq_site_deductible,hu_site_deductible,fl_site_deductible,fr_site_deductible
127739,FL,CLAY COUNTY,0,13786.29,0,0,13786.29,17192.67,0,0,0,0
869056,FL,CLAY COUNTY,0,22977.15,0,0,22977.15,22060.5,0,0,0,0
514471,FL,CLAY COUNTY,0,18381.72,0,0,18381.72,27269.28,0,0,0,0
903764,FL,CLAY COUNTY,0,91908.6,0,0,91908.6,130879.31,0,0,0,0
192068,FL,CLAY COUNTY,0,43840.4,0,0,43840.4,39041.19,0,0,0,0
109815,FL,CLAY COUNTY,0,38601.61,0,0,38601.61,63272.13,0,0,0,0
495339,FL,CLAY COUNTY,0,413588.69,0,0,413588.69,420116.77,0,0,0,0
752123,FL,CLAY COUNTY,0,13786.29,0,0,13786.29,18320.32,0,0,0,0
412775,FL,CLAY COUNTY,0,22977.15,0,0,22977.15,28403.71,0,0,0,0
249958,FL,CLAY COUNTY,0,25274.86,0,0,25274.86,38878,0,0,0,0
754919,FL,CLAY COUNTY,0,27572.58,0,0,27572.58,24486.1,0,0,0,0
829637,FL,CLAY COUNTY,0,137862.9,0,0,137862.9,127544.55,0,0,0,0
931429,FL,CLAY COUNTY,0,91908.6,0,0,91908.6,97127.17,0,0,0,0
565451,FL,CLAY COUNTY,0,22977.15,0,0,22977.15,31074.07,0,0,0,0
722334,FL,CLAY COUNTY,0,27572.58,0,0,27572.58,36234.34,0,0,0,0
630898,FL,CLAY COUNTY,0,77254.74,0,0,77254.74,114400.37,0,0,0,0
166536,FL,CLAY COUNTY,0,212887.5,0,0,212887.5,184477.66,0,0,0,0
469135,FL,CLAY COUNTY,0,653122.95,0,0,653122.95,1049829.83,0,0,0,0
678786,FL,CLAY COUNTY,0,635702.59,0,0,635702.59,803088.17,0,0,0,0
284473,FL,CLAY COUNTY,0,781465.69,0,0,781465.69,1174149.07,0,0,0,0
499389,FL,CLAY COUNTY,0,638884.47,0,0,638884.47,926230.42,0,0,0,0
541241,FL,CLAY COUNTY,0,1939500,0,1939500,1939500,3345521.13,0,58185,0,0
797586,FL,CLAY COUNTY,0,6760449.39,0,0,6760449.39,6739694.81,0,0,0,0
812823,FL,CLAY COUNTY,162366.3,162366.3,162366.3,162366.3,162366.3,168942.46,0,0,0,0
598244,FL,CLAY COUNTY,0,648862.42,0,0,648862.42,981993.57,0,0,0,0
788363,FL,CLAY COUNTY,0,240578.59,0,0,240578.59,192335.37,0,0,0,0
737787,FL,CLAY COUNTY,0,13467.17,0,0,13467.17,14335.1,0,0,0,0
445518,FL,CLAY COUNTY,0,19639.62,0,0,19639.62,24001.58,0,0,0,0
758347,FL,CLAY COUNTY,0,604316.67,0,0,604316.67,622958.63,0,0,0,0
195133,FL,CLAY COUNTY,0,171459.48,0,0,171459.48,160656.16,0,0,0,0
991548,FL,CLAY COUNTY,0,822091.98,0,0,822091.98,885491.72,0,0,0,0
696936,FL,CLAY COUNTY,0,85444.69,0,0,85444.69,124562.37,0,0,0,0
393176,FL,CLAY COUNTY,0,26934.33,0,0,26934.33,34616.01,0,0,0,0
626647,FL,CLAY COUNTY,0,162728.27,0,0,162728.27,266906.9,0,0,0,0
915781,FL,CLAY COUNTY,0,589356.89,0,0,589356.89,472322.4,0,0,0,0
827852,FL,CLAY COUNTY,0,13657.95,0,0,13657.95,19860.19,0,0,0,0
800420,FL,CLAY COUNTY,0,64726.57,0,0,64726.57,71551.34,0,0,0,0
728346,FL,CLAY COUNTY,0,2603338.04,0,0,2603338.04,3496699.52,0,0,0,0
928642,FL,CLAY COUNTY,0,67335.83,0,0,67335.83,69182.52,0,0,0,0
442061,FL,CLAY COUNTY,0,22445.28,0,0,22445.28,24191.61,0,0,0,0
810826,FL,CLAY COUNTY,0,31984.52,0,0,31984.52,52870.8,0,0,0,0
336798,FL,CLAY COUNTY,0,44890.56,0,0,44890.56,60419.64,0,0,0,0
830917,FL,CLAY COUNTY,0,15341.35,0,0,15341.35,20025.98,0,0,0,0
984232,FL,CLAY COUNTY,0,1748172.94,0,0,1748172.94,2274163.21,0,0,0,0
203667,FL,CLAY COUNTY,0,212051.77,0,0,212051.77,205713.96,0,0,0,0
395084,FL,CLAY COUNTY,0,238222.96,0,0,238222.96,347967.51,0,0,0,0
869242,FL,CLAY COUNTY,0,174354.92,0,0,174354.92,187374.87,0,0,0,0
704537,FL,CLAY COUNTY,0,29086.84,0,0,29086.84,39703.53,0,0,0,0
692691,FL,CLAY COUNTY,0,49883.51,0,0,49883.51,54682.3,0,0,0,0
580758,FL,CLAY COUNTY,0,33850.85,0,0,33850.85,47324.63,0,0,0,0
515486,FL,CLAY COUNTY,0,14204.49,0,0,14204.49,21284.3,0,0,0,0
884079,FL,CLAY COUNTY,0,60112.94,0,0,60112.94,67485.56,0,0,0,0
491095,FL,CLAY COUNTY,0,776595.4,0,0,776595.4,788694.76,0,0,0,0
579764,FL,CLAY COUNTY,0,88434.4,0,0,88434.4,110143.27,0,0,0,0
263177,FL,CLAY COUNTY,0,61724.52,0,0,61724.52,50970.62,0,0,0,0
710739,FL,CLAY COUNTY,0,33667.92,0,0,33667.92,45290.08,0,0,0,0
156129,FL,CLAY COUNTY,0,64275.42,0,0,64275.42,80342.73,0,0,0,0
178800,FL,BRADFORD COUNTY,216363.6,216363.6,0,0,216363.6,347251.89,0,0,0,0
406073,FL,BRADFORD COUNTY,0,106317.27,0,0,106317.27,105384.87,0,0,0,0
450089,FL,BRADFORD COUNTY,0,170207.57,0,0,170207.57,148194.97,0,0,0,0
894206,FL,NASSAU COUNTY,189999.9,189999.9,0,0,189999.9,291171.43,0,0,0,0
472007,FL,NASSAU COUNTY,635996.7,635996.7,0,0,635996.7,1010881.77,0,0,0,0
500287,FL,NASSAU COUNTY,1729530,1729530,0,0,1729530,2062651.31,0,0,0,0
365732,FL,NASSAU COUNTY,0,110218.53,0,0,110218.53,114569.52,0,0,0,0
365145,FL,NASSAU COUNTY,0,123995.38,0,0,123995.38,142594.69,0,0,0,0
237841,FL,NASSAU COUNTY,0,13777.78,0,0,13777.78,22931.74,0,0,0,0
497561,FL,NASSAU COUNTY,0,38954.52,0,0,38954.52,30813.03,0,0,0,0
245837,FL,NASSAU COUNTY,0,428020.45,0,0,428020.45,590955.85,0,0,0,0
732075,FL,NASSAU COUNTY,0,38954.52,0,0,38954.52,44390.39,0,0,0,0
657625,FL,NASSAU COUNTY,0,3505598.5,0,0,3505598.5,5610030.32,0,0,0,0
790556,FL,NASSAU COUNTY,0,140160.38,0,0,140160.38,195355.54,0,0,0,0
207626,FL,NASSAU COUNTY,0,60397.19,0,0,60397.19,73202.3,0,0,0,0
902008,FL,NASSAU COUNTY,0,1138559.14,0,0,1138559.14,1124171.17,0,0,0,0
135936,FL,HAMILTON COUNTY,0,4623.3,0,4623.3,4623.3,7055.16,0,0,0,0
997759,FL,HAMILTON COUNTY,0,34212.42,0,0,34212.42,42302.97,0,0,0,0
470224,FL,HAMILTON COUNTY,0,11095.92,0,0,11095.92,10246.42,0,0,0,0
367761,FL,HAMILTON COUNTY,0,25899.23,0,0,25899.23,35000.32,0,0,0,0
285586,FL,HAMILTON COUNTY,0,10211.17,0,0,10211.17,18829.64,0,0,0,0
122164,FL,HAMILTON COUNTY,0,4084.47,0,0,4084.47,3579.34,0,0,0,0
152913,FL,HAMILTON COUNTY,0,26920.35,0,0,26920.35,28007.93,0,0,0,0
655156,FL,HAMILTON COUNTY,0,80668.21,0,0,80668.21,70626.63,0,0,0,0
989201,FL,HAMILTON COUNTY,0,70642.7,0,0,70642.7,63476.71,0,0,0,0
207985,FL,HAMILTON COUNTY,0,263169.6,0,0,263169.6,368477.97,0,0,0,0
732449,FL,HAMILTON COUNTY,0,15873.72,0,0,15873.72,12857.71,0,0,0,0
665653,FL,HAMILTON COUNTY,0,246924.56,0,0,246924.56,419574.22,0,0,0,0
939634,FL,HAMILTON COUNTY,0,942304.98,0,0,942304.98,1133298.89,0,0,0,0
981796,FL,HAMILTON COUNTY,0,12996.03,0,0,12996.03,17111.87,0,0,0,0
269573,FL,HAMILTON COUNTY,0,42886.9,0,0,42886.9,66233.75,0,0,0,0
602123,FL,HAMILTON COUNTY,0,2784.86,0,0,2784.86,4613.35,0,0,0,0
336717,FL,HAMILTON COUNTY,0,105764.12,0,0,105764.12,116617.63,0,0,0,0
238449,FL,HAMILTON COUNTY,0,18419.71,0,0,18419.71,26153.37,0,0,0,0
530357,FL,HAMILTON COUNTY,0,36836.28,0,0,36836.28,38632.56,0,0,0,0
896911,FL,HAMILTON COUNTY,0,214534.66,0,0,214534.66,252790.47,0,0,0,0
391646,FL,HAMILTON COUNTY,0,44199.98,0,0,44199.98,54449.07,0,0,0,0
710345,FL,HAMILTON COUNTY,0,51130.14,0,0,51130.14,53139.05,0,0,0,0
944525,FL,HAMILTON COUNTY,194537.7,194537.7,0,0,194537.7,156395.86,0,0,0,0
800878,FL,HAMILTON COUNTY,0,28776.92,0,0,28776.92,32189.87,0,0,0,0
866106,FL,HAMILTON COUNTY,0,151310.92,0,0,151310.92,158091.16,0,0,0,0
204794,FL,HAMILTON COUNTY,0,179562.23,0,0,179562.23,147384.67,0,0,0,0
849458,FL,HAMILTON COUNTY,0,16833.96,0,0,16833.96,19110.92,0,0,0,0
806471,FL,HAMILTON COUNTY,0,24914.26,0,0,24914.26,33937.58,0,0,0,0
464589,FL,HAMILTON COUNTY,0,169461.85,0,0,169461.85,242525.33,0,0,0,0
591943,FL,UNION COUNTY,407520,407520,407520,407520,407520,652935.06,0,0,0,0
973133,FL,UNION COUNTY,137160,137160,137160,137160,137160,235651.85,0,0,0,0
743965,FL,UNION COUNTY,123300,123300,123300,123300,123300,117740.65,0,0,0,0
528185,FL,UNION COUNTY,0,37823.84,0,0,37823.84,66198.38,0,0,0,0
219113,FL,UNION COUNTY,0,181487.52,0,0,181487.52,272492.62,0,0,0,0
376803,FL,UNION COUNTY,0,948148.79,0,0,948148.79,1344182.96,0,0,0,0
233559,FL,COLUMBIA COUNTY,585000,585000,585000,585000,585000,516026.16,0,0,0,0
579117,FL,COLUMBIA COUNTY,82620,82620,82620,82620,82620,67513.1,0,0,0,0
517674,FL,COLUMBIA COUNTY,0,61027.56,0,0,61027.56,66963.34,0,0,0,0
980808,FL,COLUMBIA COUNTY,0,22500,0,22500,22500,15583.05,0,0,0,0
143584,FL,COLUMBIA COUNTY,874801.8,874801.8,0,0,874801.8,1488037.86,0,0,0,0
489643,FL,COLUMBIA COUNTY,504230.4,504230.4,0,0,504230.4,381198.18,0,0,0,0
986109,FL,COLUMBIA COUNTY,0,67591.02,0,0,67591.02,107281.96,0,0,0,0
654640,FL,COLUMBIA COUNTY,0,135763.24,0,0,135763.24,123495.13,0,0,0,0
700895,FL,COLUMBIA COUNTY,702820.8,702820.8,702820.8,702820.8,702820.8,800541,0,0,0,0
407962,FL,COLUMBIA COUNTY,0,129600000,0,0,129600000,120600000,0,0,0,0
494610,FL,COLUMBIA COUNTY,0,67892.48,0,0,67892.48,51746.63,0,0,0,0
744305,FL,COLUMBIA COUNTY,0,67892.48,0,0,67892.48,95471.01,0,0,0,0
512991,FL,COLUMBIA COUNTY,0,102221.41,0,0,102221.41,123969.01,0,0,0,0
507789,FL,COLUMBIA COUNTY,0,105926,0,0,105926,149616.24,0,0,0,0
186262,FL,COLUMBIA COUNTY,0,4542119.64,0,0,4542119.64,4765537.43,0,0,0,0
978388,FL,COLUMBIA COUNTY,0,191242.75,0,0,191242.75,275087.39,0,0,0,0
784347,FL,COLUMBIA COUNTY,0,921352.86,0,0,921352.86,1031325.54,0,0,0,0
679408,FL,COLUMBIA COUNTY,0,35322.13,0,0,35322.13,51938.8,0,0,0,0
306619,FL,COLUMBIA COUNTY,0,108562.2,0,0,108562.2,128945.84,0,0,0,0
457004,FL,COLUMBIA COUNTY,0,26195.88,0,0,26195.88,31749.41,0,0,0,0
329255,FL,COLUMBIA COUNTY,0,101204.64,0,0,101204.64,159306.22,0,0,0,0
900892,FL,COLUMBIA COUNTY,0,16160.6,0,0,16160.6,12760.09,0,0,0,0
633241,FL,COLUMBIA COUNTY,0,22781.96,0,0,22781.96,31753.49,0,0,0,0
502372,FL,COLUMBIA COUNTY,0,114298.09,0,0,114298.09,87129.43,0,0,0,0
719075,FL,COLUMBIA COUNTY,0,315302.29,0,0,315302.29,370039.71,0,0,0,0
920786,FL,COLUMBIA COUNTY,0,109954.93,0,0,109954.93,131220.21,0,0,0,0
232605,FL,COLUMBIA COUNTY,0,180630.62,0,0,180630.62,222258.75,0,0,0,0
601984,FL,COLUMBIA COUNTY,0,124374.9,0,0,124374.9,178903.34,0,0,0,0
459878,FL,COLUMBIA COUNTY,0,134464.05,0,0,134464.05,189045.7,0,0,0,0
565530,FL,COLUMBIA COUNTY,0,496159.61,0,0,496159.61,489018.88,0,0,0,0
202651,FL,COLUMBIA COUNTY,0,2311064.6,0,0,2311064.6,2670204.04,0,0,0,0
909104,FL,COLUMBIA COUNTY,0,72279,0,72279,72279,123617.33,0,0,0,0
872719,FL,COLUMBIA COUNTY,0,22356.54,0,0,22356.54,22455.91,0,0,0,0
997611,FL,COLUMBIA COUNTY,0,16767.17,0,0,16767.17,21121.61,0,0,0,0
519606,FL,COLUMBIA COUNTY,0,16767.17,0,0,16767.17,26327.41,0,0,0,0
624248,FL,COLUMBIA COUNTY,0,396814.48,0,0,396814.48,433692.83,0,0,0,0
783767,FL,COLUMBIA COUNTY,0,167668.04,0,0,167668.04,255938.56,0,0,0,0
285479,FL,COLUMBIA COUNTY,0,16767.17,0,0,16767.17,12877.19,0,0,0,0
424793,FL,COLUMBIA COUNTY,0,16767.17,0,0,16767.17,20170.81,0,0,0,0
256213,FL,COLUMBIA COUNTY,0,22356.54,0,0,22356.54,24969.08,0,0,0,0
155199,FL,COLUMBIA COUNTY,0,22356.54,0,0,22356.54,27389.44,0,0,0,0
830871,FL,COLUMBIA COUNTY,0,16767.17,0,0,16767.17,23608.18,0,0,0,0
757768,FL,COLUMBIA COUNTY,0,16767.17,0,0,16767.17,14548.41,0,0,0,0
176583,FL,COLUMBIA COUNTY,0,344852.16,0,0,344852.16,433818.5,0,0,0,0
678864,FL,COLUMBIA COUNTY,0,68970.43,0,0,68970.43,96002.7,0,0,0,0
854000,FL,COLUMBIA COUNTY,0,91960.58,0,0,91960.58,80292.62,0,0,0,0
631978,FL,COLUMBIA COUNTY,0,25748.96,0,0,25748.96,36460.53,0,0,0,0
967058,FL,COLUMBIA COUNTY,0,25105.24,0,0,25105.24,30475.72,0,0,0,0
878374,FL,COLUMBIA COUNTY,0,38623.44,0,0,38623.44,60957.06,0,0,0,0
113053,FL,COLUMBIA COUNTY,0,9196.06,0,0,9196.06,7797.29,0,0,0,0
288738,FL,COLUMBIA COUNTY,0,9196.06,0,0,9196.06,12297.35,0,0,0,0
594369,FL,COLUMBIA COUNTY,0,38623.44,0,0,38623.44,42941.54,0,0,0,0
706890,FL,COLUMBIA COUNTY,0,45980.29,0,0,45980.29,63408.66,0,0,0,0
536032,FL,COLUMBIA COUNTY,0,137940.86,0,0,137940.86,213321.55,0,0,0,0
747825,FL,COLUMBIA COUNTY,0,27944.98,0,0,27944.98,47665.19,0,0,0,0
608124,FL,COLUMBIA COUNTY,0,22356.54,0,0,22356.54,37227.66,0,0,0,0
934739,FL,COLUMBIA COUNTY,0,89423.38,0,0,89423.38,126691.92,0,0,0,0
757078,FL,COLUMBIA COUNTY,0,16767.17,0,0,16767.17,16711.17,0,0,0,0
956518,FL,COLUMBIA COUNTY,0,12250.99,0,0,12250.99,17567.13,0,0,0,0
548584,FL,COLUMBIA COUNTY,0,30686.32,0,0,30686.32,40211.36,0,0,0,0
132904,FL,COLUMBIA COUNTY,0,59774.37,0,0,59774.37,50210.47,0,0,0,0
111857,FL,COLUMBIA COUNTY,0,32186.2,0,0,32186.2,38484.4,0,0,0,0
388383,FL,COLUMBIA COUNTY,0,11549.33,0,0,11549.33,16277.72,0,0,0,0
276410,FL,BRADFORD COUNTY,2070,2070,2070,2070,2070,1875.38,0,0,0,0
546756,FL,BRADFORD COUNTY,0,42481.06,0,0,42481.06,44399.5,0,0,0,0
669229,FL,MADISON COUNTY,321053.4,321053.4,321053.4,321053.4,321053.4,518064.61,0,0,0,0
766573,FL,MADISON COUNTY,132651,132651,132651,132651,132651,220996.57,0,0,0,0
765578,FL,MADISON COUNTY,23400,23400,23400,23400,23400,18558.54,0,0,0,0
166613,FL,MADISON COUNTY,0,0,0,0,5932213.89,9630000,0,0,0,0
883261,FL,MADISON COUNTY,977330.7,977330.7,0,0,977330.7,790445.52,0,0,0,0
842655,FL,MADISON COUNTY,0,1222262.42,0,0,1222262.42,1186037.01,0,0,0,0
248167,FL,SUWANNEE COUNTY,493833.6,493833.6,493833.6,493833.6,493833.6,694889.06,0,0,0,0
976562,FL,SUWANNEE COUNTY,305427.6,305427.6,0,0,305427.6,269112.26,0,0,0,0
620457,FL,SUWANNEE COUNTY,288279,288279,0,0,288279,264045.11,0,0,0,0
336697,FL,SUWANNEE COUNTY,0,910695.68,0,0,910695.68,847083.59,0,0,0,0
648295,FL,SUWANNEE COUNTY,0,14066.75,0,0,14066.75,14922.01,0,0,0,0
858080,FL,SUWANNEE COUNTY,0,7571.54,0,0,7571.54,6481.05,0,0,0,0
579910,FL,SUWANNEE COUNTY,0,702715.18,0,0,702715.18,644961.83,0,0,0,0
735184,FL,SUWANNEE COUNTY,0,132894.53,0,0,132894.53,153444.94,0,0,0,0
420445,FL,SUWANNEE COUNTY,0,14066.75,0,0,14066.75,18409.67,0,0,0,0
373504,FL,SUWANNEE COUNTY,0,113441.57,0,0,113441.57,141507.02,0,0,0,0
266080,FL,SUWANNEE COUNTY,0,123449.03,0,0,123449.03,205071.55,0,0,0,0
178535,FL,SUWANNEE COUNTY,0,701414.94,0,0,701414.94,951909.86,0,0,0,0
574531,FL,BAKER COUNTY,67590,67590,67590,67590,67590,57465.83,0,0,0,0
606491,FL,BAKER COUNTY,14670,14670,14670,14670,14670,15491.3,0,0,0,0
885991,FL,BAKER COUNTY,0,1449866.88,0,0,1449866.88,1338076.34,0,0,0,0
908170,FL,BAKER COUNTY,0,1849.32,0,0,1849.32,1987.47,0,0,0,0
487022,FL,BAKER COUNTY,0,372637.98,0,0,372637.98,295022.71,0,0,0,0
723719,FL,BAKER COUNTY,0,211747.14,0,0,211747.14,369024.45,0,0,0,0
628922,FL,BAKER COUNTY,0,6472.62,0,0,6472.62,4657.86,0,0,0,0
232316,FL,BAKER COUNTY,2476576.8,2476576.8,0,0,2476576.8,2011109.14,0,0,0,0
151933,FL,BAKER COUNTY,0,34713.82,0,0,34713.82,44497.57,0,0,0,0
225577,FL,BAKER COUNTY,0,17198.19,0,0,17198.19,19900.03,0,0,0,0
443296,FL,BAKER COUNTY,0,14453.8,0,0,14453.8,25187.77,0,0,0,0
747464,FL,BAKER COUNTY,0,796867.35,0,0,796867.35,1238331.86,0,0,0,0
548566,FL,BAKER COUNTY,0,1125.2,0,0,1125.2,1040.28,0,0,0,0
510281,FL,BAKER COUNTY,0,59097.75,0,0,59097.75,72289.55,0,0,0,0
481334,FL,BAKER COUNTY,0,58547.04,0,0,58547.04,78757.48,0,0,0,0
621142,FL,BAKER COUNTY,0,2790.13,0,0,2790.13,3172.8,0,0,0,0
907206,FL,BAKER COUNTY,0,12087.22,0,0,12087.22,12932.89,0,0,0,0
963412,FL,BAKER COUNTY,0,5324.12,0,0,5324.12,3869.4,0,0,0,0
561805,FL,BAKER COUNTY,0,1863.44,0,0,1863.44,3091.08,0,0,0,0
177053,FL,BAKER COUNTY,0,75825.74,0,0,75825.74,118661.22,0,0,0,0
888564,FL,BAKER COUNTY,0,228.7,0,0,228.7,263.6,0,0,0,0
399592,FL,BAKER COUNTY,0,3210.02,0,0,3210.02,2770.49,0,0,0,0
616030,FL,BAKER COUNTY,0,5962.65,0,0,5962.65,9177.71,0,0,0,0
671336,FL,BAKER COUNTY,0,910.22,0,0,910.22,1329.26,0,0,0,0
914194,FL,BAKER COUNTY,0,910.22,0,0,910.22,1033.53,0,0,0,0
632104,FL,BAKER COUNTY,0,9660.26,0,0,9660.26,9621.62,0,0,0,0
895447,FL,BAKER COUNTY,0,1585.34,0,0,1585.34,1968.83,0,0,0,0
969519,FL,BAKER COUNTY,0,11880.48,0,0,11880.48,13693.44,0,0,0,0
149119,FL,BAKER COUNTY,0,8370.4,0,0,8370.4,6178.61,0,0,0,0
804466,FL,BAKER COUNTY,0,48183.3,0,0,48183.3,65695.04,0,0,0,0
688199,FL,BAKER COUNTY,0,2706.89,0,0,2706.89,2759.65,0,0,0,0
977912,FL,BAKER COUNTY,0,4665.47,0,0,4665.47,5262.65,0,0,0,0
312530,FL,BAKER COUNTY,0,79587.39,0,0,79587.39,116057.51,0,0,0,0
154572,FL,BAKER COUNTY,0,19210.75,0,0,19210.75,33549.65,0,0,0,0
299157,FL,BAKER COUNTY,0,14453.8,0,0,14453.8,15369.13,0,0,0,0
358433,FL,BAKER COUNTY,0,631.21,0,0,631.21,659.24,0,0,0,0
131991,FL,BAKER COUNTY,0,1209270.9,0,0,1209270.9,1100339.77,0,0,0,0
844614,FL,BAKER COUNTY,0,101097.02,0,0,101097.02,151485.4,0,0,0,0
735501,FL,BAKER COUNTY,0,86949.68,0,0,86949.68,111810.33,0,0,0,0
703956,FL,BAKER COUNTY,0,403517.2,0,0,403517.2,449453.6,0,0,0,0
547680,FL,BAKER COUNTY,0,384.21,0,0,384.21,345.57,0,0,0,0
562722,FL,BAKER COUNTY,0,45932.5,0,0,45932.5,37800.06,0,0,0,0
820860,FL,BAKER COUNTY,0,45932.5,0,0,45932.5,63980.76,0,0,0,0
894562,FL,BAKER COUNTY,0,45932.5,0,0,45932.5,74512.99,0,0,0,0
577091,FL,BAKER COUNTY,0,45932.5,0,0,45932.5,72779.5,0,0,0,0
755818,FL,BAKER COUNTY,0,45932.5,0,0,45932.5,45436.16,0,0,0,0
839723,FL,BAKER COUNTY,0,45932.5,0,0,45932.5,68771.25,0,0,0,0
118899,FL,BAKER COUNTY,0,45932.5,0,0,45932.5,63744.12,0,0,0,0
612231,FL,BAKER COUNTY,0,45932.5,0,0,45932.5,51958.85,0,0,0,0
163526,FL,BAKER COUNTY,0,45932.5,0,0,45932.5,73699.25,0,0,0,0
278995,FL,BAKER COUNTY,0,37894.32,0,0,37894.32,31070.91,0,0,0,0
875706,FL,BAKER COUNTY,0,126314.39,0,0,126314.39,170615.37,0,0,0,0
712263,FL,BAKER COUNTY,0,114440.68,0,0,114440.68,99204.96,0,0,0,0
241888,FL,BAKER COUNTY,0,292819.71,0,0,292819.71,367252.14,0,0,0,0
115934,FL,BAKER COUNTY,0,918650.08,0,0,918650.08,1442513.96,0,0,0,0
214979,FL,BAKER COUNTY,0,172246.89,0,0,172246.89,237377.74,0,0,0,0
601369,FL,BAKER COUNTY,0,459325.04,0,0,459325.04,633532.33,0,0,0,0
859735,FL,BAKER COUNTY,0,28707.81,0,0,28707.81,34173.78,0,0,0,0
868972,FL,BAKER COUNTY,0,38468.47,0,0,38468.47,41003.54,0,0,0,0
369631,FL,BAKER COUNTY,0,10396.08,0,0,10396.08,16937.5,0,0,0,0
130797,FL,SUWANNEE COUNTY,2348172,2348172,2348172,2348172,2348172,3324307.1,0,0,0,0
770857,FL,SUWANNEE COUNTY,0,43459.02,0,0,43459.02,61746.58,0,0,0,0
834275,FL,SUWANNEE COUNTY,0,12020.58,0,0,12020.58,16629.19,0,0,0,0
102432,FL,SUWANNEE COUNTY,63396,63396,63396,63396,63396,94316.64,0,0,0,0
776440,FL,SUWANNEE COUNTY,76779,76779,76779,76779,76779,85471.3,0,0,0,0
945568,FL,SUWANNEE COUNTY,244701,244701,244701,244701,244701,196108.28,0,0,0,0
132404,FL,SUWANNEE COUNTY,20826,20826,20826,20826,20826,28390.67,0,0,0,0
395018,FL,SUWANNEE COUNTY,677898,677898,677898,677898,677898,807315.51,0,0,0,0
248575,FL,SUWANNEE COUNTY,1216161,1216161,1216161,1216161,1216161,1754044.69,0,0,0,0
812631,FL,SUWANNEE COUNTY,2493,2493,2493,2493,2493,2689.15,0,0,0,0
220621,FL,SUWANNEE COUNTY,6462,6462,6462,6462,6462,6245.57,0,0,0,0
139061,FL,SUWANNEE COUNTY,19890,19890,19890,19890,19890,24338.2,0,397.8,0,0
419108,FL,SUWANNEE COUNTY,94428,94428,94428,94428,94428,83927.61,0,0,0,0
391574,FL,SUWANNEE COUNTY,2493,2493,2493,2493,2493,4357.44,0,0,0,0
449147,FL,SUWANNEE COUNTY,5967,5967,5967,5967,5967,7703.87,0,0,0,0
998635,FL,SUWANNEE COUNTY,18900000,18900000,18900000,18900000,18900000,21420000,0,0,0,0
437290,FL,SUWANNEE COUNTY,3609198,3609198,3609198,3609198,3609198,3013535.96,0,0,0,0
395835,FL,SUWANNEE COUNTY,6649758,6649758,6649758,6649758,6649758,8312037.91,0,0,0,0
613321,FL,SUWANNEE COUNTY,75969,75969,75969,75969,75969,103997.76,0,0,0,0
865150,FL,SUWANNEE COUNTY,2493,2493,2493,2493,2493,3497.7,0,0,0,0
635664,FL,SUWANNEE COUNTY,7461,7461,7461,7461,7461,8149.76,0,0,0,0
529300,FL,SUWANNEE COUNTY,198954,198954,198954,198954,198954,237294.82,0,0,0,0
430318,FL,SUWANNEE COUNTY,258633,258633,258633,258633,258633,383294.11,0,0,0,0
441395,FL,SUWANNEE COUNTY,11520,11520,11520,11520,11520,10477.95,0,230.4,0,0
294015,FL,SUWANNEE COUNTY,38385,38385,38385,38385,38385,31001.11,0,767.7,0,0
950097,FL,SUWANNEE COUNTY,3029976,3029976,3029976,3029976,3029976,3010396.29,0,0,0,0
110324,FL,SUWANNEE COUNTY,538857,538857,538857,538857,538857,525967.54,0,0,0,0
416938,FL,SUWANNEE COUNTY,1172421,1172421,1172421,1172421,1172421,1712133.28,0,0,0,0
586755,FL,SUWANNEE COUNTY,2930220,2930220,2930220,2930220,2930220,4538280.78,0,58604.4,0,0
863494,FL,SUWANNEE COUNTY,1978974,1978974,1978974,1978974,1978974,2179396.57,0,0,0,0
574538,FL,SUWANNEE COUNTY,1831842,1831842,1831842,1831842,1831842,1360956.02,0,0,0,0
514370,FL,SUWANNEE COUNTY,460881,460881,460881,460881,460881,675946.51,0,0,0,0
373414,FL,SUWANNEE COUNTY,66132,66132,66132,66132,66132,64090.31,0,0,0,0
997019,FL,SUWANNEE COUNTY,66132,66132,66132,66132,66132,67076.89,0,0,0,0
910144,FL,SUWANNEE COUNTY,66132,66132,66132,66132,66132,83169.59,0,0,0,0
552357,FL,SUWANNEE COUNTY,2493,2493,2493,2493,2493,2354.26,0,0,0,0
655342,FL,SUWANNEE COUNTY,24867,24867,24867,24867,24867,22753.11,0,0,0,0
897773,FL,SUWANNEE COUNTY,109431,109431,109431,109431,109431,185671.03,0,0,0,0
926390,FL,SUWANNEE COUNTY,333243,333243,333243,333243,333243,470123.23,0,0,0,0
216408,FL,SUWANNEE COUNTY,1178082,1178082,1178082,1178082,1178082,1429079.44,0,0,0,0
548404,FL,SUWANNEE COUNTY,92637,92637,92637,92637,92637,70357.06,0,0,0,0
206428,FL,SUWANNEE COUNTY,91314,91314,91314,91314,91314,122481.66,0,0,0,0
292458,FL,SUWANNEE COUNTY,29835,29835,29835,29835,29835,34787.61,0,596.7,0,0
919465,FL,SUWANNEE COUNTY,28791,28791,28791,28791,28791,25858.92,0,0,0,0
630483,FL,SUWANNEE COUNTY,5436,5436,5436,5436,5436,4986.09,0,0,0,0
825224,FL,SUWANNEE COUNTY,885150,885150,885150,885150,885150,942036.82,0,17703,0,0
