policyID,propertyID,point_latitude,point_longitude,line,construction,point_granularity
547680,528,30.2763,-82.1278,Residential,Wood,4
562722,529,30.18916,-82.16506,Residential,Wood,3
820860,530,30.2892,-82.12574,Residential,Wood,3
894562,531,30.286295,-82.134045,Residential,Wood,3
577091,532,30.285185,-82.122395,Residential,Wood,3
755818,533,30.2763,-82.1278,Residential,Wood,4
839723,534,30.27341,-82.12988,Residential,Wood,3
118899,535,30.2763,-82.1278,Residential,Wood,4
612231,536,30.2763,-82.1278,Residential,Wood,4
163526,537,30.2763,-82.1278,Residential,Wood,4
278995,538,30.282595,-82.121315,Residential,Wood,1
875706,539,30.282627,-82.126732,Residential,Wood,3
712263,540,30.27275,-82.120175,Residential,Wood,4
241888,541,30.27275,-82.120175,Residential,Wood,4
115934,542,30.27275,-82.120175,Residential,Masonry,4
214979,543,30.27275,-82.120175,Residential,Wood,4
601369,544,30.2763,-82.1278,Residential,Masonry,4
859735,545,30.281875,-82.129915,Residential,Wood,3
868972,546,30.285891,-82.126137,Residential,Wood,1
369631,547,30.280439,-82.12191,Residential,Wood,3
130797,548,30.298153,-82.983376,Commercial,Reinforced Masonry,1
770857,549,30.292645,-82.975212,Residential,Wood,1
834275,550,30.292645,-82.975212,Residential,Wood,1
102432,551,30.280264,-82.996193,Residential,Wood,1
776440,552,30.280264,-82.996193,Residential,Wood,1
945568,553,30.28277,-82.992149,Residential,Wood,1
132404,554,30.28277,-82.992149,Residential,Wood,1
395018,555,30.28277,-82.992149,Residential,Masonry,1
248575,556,30.28277,-82.992149,Residential,Masonry,1
812631,557,30.28277,-82.992149,Residential,Wood,1
220621,558,30.28277,-82.992149,Residential,Wood,1
139061,559,30.28277,-82.992149,Residential,Wood,1
419108,560,30.28277,-82.992149,Residential,Wood,1
391574,561,30.284014,-82.996185,Residential,Wood,1
449147,562,30.284014,-82.996185,Residential,Wood,1
998635,563,30.284702,-82.989166,Commercial,Reinforced Concrete,1
437290,564,30.284702,-82.989166,Commercial,Reinforced Masonry,1
395835,565,30.284702,-82.989166,Commercial,Reinforced Masonry,1
613321,566,30.284702,-82.989166,Residential,Wood,1
865150,567,30.284702,-82.989166,Residential,Wood,1
635664,568,30.284702,-82.989166,Residential,Wood,1
529300,569,30.284702,-82.989166,Residential,Wood,1
430318,570,30.284702,-82.989166,Residential,Wood,1
441395,571,30.284702,-82.989166,Residential,Wood,1
294015,572,30.284702,-82.989166,Residential,Wood,1
950097,573,30.277422,-82.996208,Commercial,Reinforced Masonry,1
110324,574,30.277422,-82.996208,Residential,Masonry,1
416938,575,30.277422,-82.996208,Residential,Masonry,1
586755,576,30.277422,-82.996208,Commercial,Reinforced Masonry,1
863494,577,30.277422,-82.996208,Commercial,Reinforced Masonry,1
574538,578,30.277422,-82.996208,Commercial,Reinforced Masonry,1
514370,579,30.277422,-82.996208,Residential,Masonry,1
373414,580,30.277422,-82.996208,Residential,Wood,1
997019,581,30.277422,-82.996208,Residential,Wood,1
910144,582,30.277422,-82.996208,Residential,Wood,1
552357,583,30.277422,-82.996208,Residential,Wood,1
655342,584,30.277422,-82.996208,Residential,Wood,1
897773,585,30.277422,-82.996208,Residential,Wood,1
926390,586,30.277422,-82.996208,Residential,Wood,1
216408,587,30.29394,-82.986315,Residential,Masonry,3
548404,588,30.29394,-82.986315,Residential,Wood,3
206428,589,30.29394,-82.986315,Residential,Wood,3
292458,590,30.29394,-82.986315,Residential,Wood,3
919465,591,30.29394,-82.986315,Residential,Wood,3
630483,592,30.277718,-82.996208,Residential,Wood,1
825224,593,30.277718,-82.996208,Residential,Masonry,1
404295,594,30.277718,-82.996208,Residential,Wood,1
150387,595,30.277718,-82.996208,Residential,Wood,1
946844,596,30.277718,-82.996208,Residential,Wood,1
751897,597,30.302156,-82.990372,Commercial,Reinforced Masonry,1
910845,598,30.302156,-82.990372,Residential,Wood,1
763316,599,30.27815,-82.98772,Residential,Wood,1
727002,600,30.27815,-82.98772,Residential,Wood,1
559336,601,30.27815,-82.98772,Residential,Wood,1
236251,602,30.27815,-82.98772,Residential,Wood,1
529747,603,30.277718,-82.996208,Residential,Wood,1
858323,604,30.304886,-82.982925,Residential,Masonry,1
158617,605,30.294222,-82.981773,Residential,Wood,3
334713,606,30.28665,-83.00676,Residential,Wood,1
318842,607,30.279175,-82.984116,Residential,Wood,1
649501,608,30.29676,-82.987845,Residential,Wood,3
445540,609,30.296389,-82.984627,Residential,Wood,3
371999,610,30.300438,-83.004234,Residential,Wood,1
218472,611,30.296616,-82.985657,Residential,Wood,1
580250,612,30.294773,-82.98127,Residential,Masonry,1
907556,613,30.293991,-82.981636,Residential,Masonry,3
327269,614,30.306236,-82.992004,Residential,Wood,1
892361,615,30.306236,-82.992004,Residential,Masonry,1
398442,616,30.306236,-82.992004,Residential,Wood,1
423598,617,30.301989,-82.982346,Residential,Wood,1
327184,618,30.304907,-82.982979,Residential,Wood,1
314582,619,30.297407,-82.982368,Commercial,Reinforced Masonry,3
975779,620,30.296926,-82.981247,Residential,Wood,3
337568,621,30.294754,-82.981232,Commercial,Reinforced Masonry,1
459597,622,30.306236,-82.992004,Residential,Wood,1
511988,623,30.306236,-82.992004,Residential,Wood,1
455917,624,30.306236,-82.992004,Residential,Masonry,1
304879,625,30.306236,-82.992004,Residential,Wood,1
881425,626,30.2932,-82.9931,Residential,Wood,4
208817,627,30.2932,-82.9931,Residential,Wood,4
918862,628,30.2932,-82.9931,Residential,Wood,4
523984,629,30.2932,-82.9931,Residential,Wood,4
226520,630,30.18676,-83.001305,Residential,Wood,3
413066,631,30.2974,-82.983528,Residential,Masonry,3
177491,632,30.302427,-82.981133,Residential,Wood,1
906786,633,30.279198,-82.996109,Residential,Wood,3
252960,634,30.289896,-83.007401,Commercial,Reinforced Masonry,3
753041,635,30.289896,-83.007401,Residential,Wood,3
275656,636,30.295607,-82.986137,Commercial,Reinforced Concrete,3
366151,637,30.296305,-82.985733,Residential,Masonry,3
143520,638,30.289896,-83.007401,Residential,Masonry,3
578715,639,30.289896,-83.007401,Residential,Wood,3
728171,640,30.2932,-82.9931,Residential,Wood,4
147189,641,30.2932,-82.9931,Residential,Masonry,4
626834,642,30.2932,-82.9931,Residential,Wood,4
840720,643,30.2932,-82.9931,Residential,Wood,4
911131,644,30.304455,-83.00737,Residential,Wood,1
814705,645,30.2942,-82.996758,Residential,Wood,1
896748,646,30.29409,-82.996277,Residential,Wood,1
640263,647,30.294052,-82.99665,Residential,Wood,1
756661,648,30.295918,-82.993988,Residential,Wood,1
267816,649,30.297657,-82.970154,Residential,Wood,1
876992,650,30.297651,-82.970146,Residential,Wood,1
866801,651,30.29764,-82.970139,Residential,Wood,1
135106,652,30.297398,-82.969864,Residential,Wood,1
995558,653,30.299307,-82.969452,Residential,Wood,1
577604,654,30.299335,-82.969437,Residential,Wood,1
334208,655,30.299486,-82.96936,Residential,Wood,1
601206,656,30.299658,-82.970337,Residential,Wood,1
335613,657,30.299728,-82.97036,Residential,Wood,1
586214,658,30.29759,-82.977873,Residential,Wood,1
645424,659,30.297602,-82.978628,Residential,Wood,1
584595,660,30.296441,-82.977093,Residential,Wood,1
924430,661,30.29668,-82.978081,Residential,Wood,1
842675,662,30.11709,-81.77458,Residential,Wood,1
379599,663,30.11709,-81.77458,Commercial,Reinforced Masonry,1
280286,664,30.11709,-81.77458,Commercial,Reinforced Masonry,1
147622,665,30.11709,-81.77458,Commercial,Reinforced Concrete,1
592104,666,30.11709,-81.77458,Residential,Wood,1
936914,667,30.11709,-81.77458,Residential,Wood,1
689421,668,30.11709,-81.77458,Residential,Wood,1
162509,669,30.11709,-81.77458,Residential,Wood,1
205789,670,30.11709,-81.77458,Residential,Wood,1
559033,671,30.11709,-81.77458,Residential,Wood,1
411708,672,30.11709,-81.77458,Residential,Wood,1
945341,673,30.13207,-81.78504,Residential,Masonry,1
985128,674,30.175193,-81.697738,Residential,Wood,4
859902,675,30.11714,-81.7767,Residential,Masonry,1
767859,676,30.172081,-81.747314,Residential,Wood,1
235747,677,30.167663,-81.85988,Residential,Wood,1
644183,678,30.160364,-81.864807,Residential,Wood,1
956443,679,30.1508,-81.7999,Residential,Wood,1
278796,680,30.120985,-81.797554,Residential,Wood,1
608556,681,30.1508,-81.7999,Residential,Wood,4
454763,682,30.1508,-81.7999,Residential,Wood,4
908461,683,30.1508,-81.7999,Residential,Wood,1
333252,684,30.148771,-81.729462,Residential,Wood,1
332105,685,30.079977,-81.706852,Residential,Wood,1
874411,686,30.117705,-81.8074,Residential,Wood,3
700665,687,30.106889,-81.726355,Residential,Wood,1
582288,688,30.1508,-81.7999,Residential,Wood,1
903047,689,30.1508,-81.7999,Residential,Wood,1
446936,690,30.1508,-81.7999,Residential,Wood,3
758257,691,30.12357,-81.80222,Residential,Wood,1
205579,692,30.12228,-81.79846,Residential,Wood,1
542261,693,30.1508,-81.7999,Residential,Wood,4
467776,694,30.13076,-81.7899,Residential,Wood,1
547808,695,30.1508,-81.7999,Residential,Wood,4
148603,696,30.1508,-81.7999,Residential,Wood,4
620151,697,30.12361,-81.79758,Residential,Wood,3
423148,698,30.1508,-81.7999,Residential,Wood,3
285805,699,30.1508,-81.7999,Residential,Wood,1
666963,700,30.1508,-81.7999,Residential,Wood,1
218058,701,30.1508,-81.7999,Commercial,Reinforced Concrete,1
824968,702,30.1508,-81.7999,Residential,Masonry,1
583791,703,30.122855,-81.797575,Residential,Wood,3
288895,704,30.1508,-81.7999,Residential,Wood,1
622218,705,30.182894,-81.822052,Commercial,Reinforced Masonry,1
471679,706,30.182894,-81.822052,Residential,Masonry,1
330603,707,30.182894,-81.822052,Residential,Wood,1
340377,708,30.182894,-81.822052,Residential,Wood,1
325580,709,30.182894,-81.822052,Residential,Wood,1
355939,710,30.182894,-81.822052,Residential,Wood,1
537551,711,30.182894,-81.822052,Residential,Wood,1
817217,712,30.182894,-81.822052,Residential,Wood,1
307610,713,30.182894,-81.822052,Residential,Wood,1
934843,714,30.182894,-81.822052,Residential,Wood,1
479633,715,30.182894,-81.822052,Residential,Wood,1
261810,716,30.182894,-81.822052,Residential,Wood,1
251498,717,30.182894,-81.822052,Residential,Wood,1
652676,718,30.182894,-81.822052,Residential,Wood,1
430162,719,30.182894,-81.822052,Residential,Wood,1
107565,720,30.182894,-81.822052,Residential,Wood,1
137773,721,30.182894,-81.822052,Residential,Wood,1
150881,722,30.168049,-81.850121,Commercial,Reinforced Masonry,3
818305,723,30.168049,-81.850121,Residential,Masonry,3
772993,724,30.168049,-81.850121,Residential,Wood,3
335686,725,30.168049,-81.850121,Residential,Wood,3
354163,726,30.168049,-81.850121,Residential,Wood,3
131859,727,30.168049,-81.850121,Residential,Masonry,3
102237,728,30.168049,-81.850121,Residential,Wood,3
496689,729,30.168049,-81.850121,Residential,Wood,3
386266,730,30.168049,-81.850121,Residential,Wood,3
189496,731,30.168049,-81.850121,Residential,Masonry,3
448454,732,30.168049,-81.850121,Residential,Wood,3
152055,733,30.168049,-81.850121,Residential,Wood,3
516954,734,30.124071,-81.802132,Residential,Masonry,1
346222,735,30.053045,-83.175026,Residential,Wood,3
827364,736,30.053065,-83.1515,Residential,Masonry,3
865575,737,30.053065,-83.1515,Residential,Wood,3
666784,738,30.054488,-83.170885,Residential,Masonry,3
908304,739,30.053137,-83.162903,Residential,Wood,3
724035,740,30.053137,-83.162903,Residential,Wood,3
616507,741,30.053137,-83.162903,Residential,Wood,3
743467,742,30.053137,-83.162903,Residential,Wood,3
542565,743,30.053137,-83.162903,Residential,Wood,3
666420,744,30.053137,-83.162903,Residential,Wood,3
716343,745,30.053137,-83.162903,Residential,Wood,3
166243,746,30.053137,-83.162903,Residential,Wood,3
869527,747,30.053137,-83.162903,Residential,Wood,3
793316,748,30.053137,-83.162903,Residential,Wood,3
525660,749,30.053137,-83.162903,Residential,Wood,3
228542,750,30.053137,-83.162903,Residential,Wood,3
345892,751,30.053137,-83.162903,Residential,Wood,3
235832,752,30.053137,-83.162903,Residential,Wood,3
710139,753,30.053137,-83.162903,Residential,Wood,3
352426,754,30.053137,-83.162903,Residential,Wood,3
384442,755,30.053137,-83.162903,Residential,Masonry,3
286876,756,30.053137,-83.162903,Residential,Masonry,3
300150,757,30.053137,-83.162903,Residential,Masonry,3
604759,758,30.053137,-83.162903,Residential,Masonry,3
374411,759,30.053137,-83.162903,Residential,Wood,3
447691,760,30.05396,-83.168471,Residential,Wood,4
735405,761,30.05396,-83.168471,Residential,Wood,4
476328,762,30.05396,-83.168471,Residential,Wood,4
188892,763,30.05396,-83.168471,Residential,Wood,4
738918,764,30.05396,-83.168471,Residential,Wood,4
320338,765,30.05396,-83.168471,Residential,Wood,4
443947,766,30.05396,-83.168471,Residential,Wood,4
167317,767,30.05396,-83.168471,Residential,Wood,4
430437,768,30.05396,-83.168471,Residential,Wood,4
873593,769,30.05396,-83.168471,Residential,Wood,4
653808,770,30.05396,-83.168471,Residential,Wood,4
122734,771,30.05396,-83.168471,Residential,Wood,4
603486,772,30.05396,-83.168471,Residential,Wood,4
855783,773,30.05396,-83.168471,Residential,Wood,4
379870,774,30.05396,-83.168471,Residential,Wood,4
536577,775,30.05396,-83.168471,Residential,Wood,4
178873,776,30.05396,-83.168471,Residential,Wood,4
300562,777,30.05396,-83.168471,Residential,Masonry,4
555619,778,30.05396,-83.168471,Residential,Masonry,4
758060,779,30.05396,-83.168471,Residential,Masonry,4
489526,780,30.05396,-83.168471,Residential,Masonry,4
861565,781,30.05396,-83.168471,Residential,Masonry,4
692765,782,30.05396,-83.168471,Residential,Masonry,4
428588,783,30.05396,-83.168471,Residential,Wood,4
116583,784,30.05396,-83.168471,Residential,Wood,4
779587,785,30.05396,-83.168471,Residential,Wood,4
827888,786,30.05396,-83.168471,Residential,Wood,4
983194,787,30.05396,-83.168471,Residential,Wood,4
549068,788,30.052405,-83.16531,Residential,Wood,3
116416,789,30.128805,-83.367525,Residential,Wood,3
787983,790,30.056778,-83.184937,Residential,Wood,1
473317,791,30.056746,-83.184563,Residential,Masonry,1
139920,792,30.055723,-83.184151,Residential,Wood,4
464379,793,29.919535,-83.268768,Residential,Wood,3
110577,794,30.053036,-83.178116,Residential,Wood,3
964532,795,30.009,-83.1852,Residential,Wood,3
783365,796,30.009,-83.1852,Residential,Wood,3
243580,797,30.009,-83.1852,Residential,Wood,3
936931,798,30.009,-83.1852,Residential,Wood,3
464273,799,30.05305,-83.17567,Residential,Wood,3
142893,800,30.059355,-83.181244,Residential,Wood,1
583948,801,30.059355,-83.181244,Residential,Masonry,1
466262,802,30.059355,-83.181244,Residential,Masonry,1
868179,803,30.0829,-81.8586,Residential,Wood,4
368509,804,30.06775,-81.86215,Residential,Wood,1
825334,805,30.068436,-81.86158,Residential,Wood,1
584286,806,30.1135,-81.81667,Residential,Wood,1
426369,807,30.1135,-81.81667,Residential,Wood,1
621175,808,30.104193,-81.830841,Residential,Wood,3
740683,809,30.09724,-81.76581,Residential,Masonry,1
974438,810,30.0829,-81.8586,Residential,Wood,3
443137,811,30.05849,-81.87852,Residential,Masonry,1
174313,812,30.07326,-81.86502,Residential,Wood,1
515429,813,30.114012,-81.864258,Residential,Masonry,1
168714,814,30.061861,-81.875496,Residential,Masonry,4
967565,815,30.063147,-81.908852,Residential,Masonry,1
216270,816,30.03747,-81.89802,Residential,Masonry,1
650875,817,30.07319,-81.86408,Commercial,Reinforced Masonry,1
971511,818,30.11291,-81.84491,Residential,Wood,1
413953,819,30.0493,-81.854538,Residential,Wood,1
450658,820,30.103096,-81.815826,Residential,Wood,1
228299,821,30.067587,-81.864679,Residential,Wood,1
717202,822,30.092952,-81.847483,Residential,Wood,3
772804,823,30.11626,-81.81556,Commercial,Reinforced Masonry,1
932466,824,30.11626,-81.81556,Commercial,Reinforced Masonry,1
533299,825,30.070559,-81.863525,Residential,Wood,1
284003,826,30.0829,-81.8586,Residential,Wood,3
205704,827,30.12445,-81.87762,Residential,Wood,1
346837,828,30.054485,-81.893448,Residential,Wood,1
371665,829,30.054485,-81.893448,Residential,Wood,1
574882,830,30.06846,-81.8676,Residential,Masonry,1
110888,831,30.100992,-81.955376,Residential,Masonry,1
375055,832,30.251375,-82.266145,Residential,Masonry,4
482716,833,30.251375,-82.266145,Residential,Wood,4
603519,834,30.3758,-82.3528,Residential,Wood,4
268570,835,30.20366,-82.432425,Residential,Wood,3
820558,836,30.16493,-81.732758,Commercial,Reinforced Masonry,1
498729,837,30.18743,-81.73131,Residential,Wood,1
950716,838,30.18367,-81.72813,Commercial,Reinforced Masonry,1
128894,839,30.18584,-81.71522,Residential,Masonry,1
881492,840,30.18584,-81.71522,Residential,Masonry,1
321346,841,30.18584,-81.71522,Residential,Masonry,1
581291,842,30.18584,-81.71522,Residential,Masonry,1
370644,843,30.18584,-81.71522,Residential,Masonry,1
545031,844,30.18584,-81.71522,Residential,Masonry,1
201089,845,30.18584,-81.71522,Residential,Masonry,1
790967,846,30.18584,-81.71522,Residential,Masonry,1
558007,847,30.18584,-81.71522,Residential,Masonry,1
125552,848,30.18584,-81.71522,Residential,Masonry,1
527643,849,30.18584,-81.71522,Residential,Masonry,1
110872,850,30.18584,-81.71522,Residential,Masonry,1
893113,851,30.165186,-81.700943,Residential,Masonry,1
575211,852,30.18183,-81.74012,Residential,Masonry,1
665536,853,30.18183,-81.74012,Residential,Wood,1
273487,854,30.1648,-81.69774,Residential,Wood,1
280674,855,30.18241,-81.74075,Residential,Wood,1
248341,856,30.18133,-81.74089,Residential,Wood,1
113250,857,30.16397,-81.6985,Residential,Wood,1
430658,858,30.16645,-81.73148,Residential,Masonry,1
449510,859,30.16645,-81.73148,Residential,Masonry,1
814098,860,30.16645,-81.73148,Residential,Wood,1
491496,861,30.16645,-81.73148,Residential,Masonry,1
519546,862,30.15403,-81.74996,Commercial,Reinforced Concrete,1
399722,863,30.15403,-81.74996,Residential,Masonry,1
898714,864,30.1885,-81.73646,Commercial,Reinforced Concrete,1
284335,865,30.145658,-81.736588,Residential,Masonry,1
328660,866,30.1875,-81.70458,Residential,Wood,3
939217,867,30.18693,-81.70631,Residential,Wood,4
312341,868,30.158728,-81.697913,Residential,Wood,1
851500,869,30.15883,-81.72215,Residential,Wood,3
